task_id,stable_id,label,roles,capabilities,route,component,read_write,control_type,method,handler_endpoint,confirmation_required,idempotency_required,audit_required,audit_event,provider_mode,required_readiness,current_audit_state,owner,positive_tests,negative_tests
OPS-06,crm.contact.open,Open CRM contact,owner|admin,crm:contacts:read,/app/crm,CrmList,read,button,GET,/api/v1/crm/contacts/:contactId,false,false,false,,not_applicable,ready,found,crm,OPS-06 positive: Open CRM contact completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Open CRM contact is denied without state mutation. || OPS-06 negative: offline/session-expired use of Open CRM contact does not leak or duplicate protected state.
OPS-06,crm.contact.back,Back to CRM,owner|admin,crm:contacts:read,/app/crm/contacts/:contactId,CrmDetail,read,button,CLIENT,history.backOrCrm,false,false,false,,not_applicable,ready,found,crm,OPS-06 positive: Back to CRM completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Back to CRM is denied without state mutation. || OPS-06 negative: offline/session-expired use of Back to CRM does not leak or duplicate protected state.
OPS-06,crm.contact.edit,Edit,owner|admin,crm:contacts:update,/app/crm/contacts/:contactId,CrmDetail,write,button,CLIENT,crm.openEditContact,false,false,false,,not_applicable,ready,found,crm,OPS-06 positive: Edit completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Edit is denied without state mutation. || OPS-06 negative: offline/session-expired use of Edit does not leak or duplicate protected state.
OPS-06,crm.contact.form.display_name,Name,owner|admin,crm:contacts:update,/app/crm/contacts/:contactId,CrmContactForm,write,input,CLIENT,form.display_name,false,false,false,,not_applicable,ready,found,crm,OPS-06 positive: Name completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Name is denied without state mutation. || OPS-06 negative: offline/session-expired use of Name does not leak or duplicate protected state.
OPS-06,crm.contact.form.classification,Type,owner|admin,crm:contacts:update,/app/crm/contacts/:contactId,CrmContactForm,write,select,CLIENT,form.classification,false,false,false,,not_applicable,ready,found,crm,OPS-06 positive: Type completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Type is denied without state mutation. || OPS-06 negative: offline/session-expired use of Type does not leak or duplicate protected state.
OPS-06,crm.contact.form.email,Email,owner|admin,crm:contacts:update,/app/crm/contacts/:contactId,CrmContactForm,write,input,CLIENT,form.email,false,false,false,,not_applicable,ready,found,crm,OPS-06 positive: Email completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Email is denied without state mutation. || OPS-06 negative: offline/session-expired use of Email does not leak or duplicate protected state.
OPS-06,crm.contact.form.phone,Phone,owner|admin,crm:contacts:update,/app/crm/contacts/:contactId,CrmContactForm,write,input,CLIENT,form.phone,false,false,false,,not_applicable,ready,found,crm,OPS-06 positive: Phone completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Phone is denied without state mutation. || OPS-06 negative: offline/session-expired use of Phone does not leak or duplicate protected state.
OPS-06,crm.contact.form.location,Location,owner|admin,crm:contacts:update,/app/crm/contacts/:contactId,CrmContactForm,write,input,CLIENT,form.location,false,false,false,,not_applicable,ready,found,crm,OPS-06 positive: Location completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Location is denied without state mutation. || OPS-06 negative: offline/session-expired use of Location does not leak or duplicate protected state.
OPS-06,crm.contact.form.timezone,Timezone,owner|admin,crm:contacts:update,/app/crm/contacts/:contactId,CrmContactForm,write,input,CLIENT,form.timezone,false,false,false,,not_applicable,ready,found,crm,OPS-06 positive: Timezone completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Timezone is denied without state mutation. || OPS-06 negative: offline/session-expired use of Timezone does not leak or duplicate protected state.
OPS-06,crm.contact.form.lead_status,Status,owner|admin,crm:contacts:update,/app/crm/contacts/:contactId,CrmContactForm,write,select,CLIENT,form.lead_status,false,false,false,,not_applicable,ready,found,crm,OPS-06 positive: Status completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Status is denied without state mutation. || OPS-06 negative: offline/session-expired use of Status does not leak or duplicate protected state.
OPS-06,crm.contact.form.assigned_user,Assigned team member,owner|admin,crm:contacts:update,/app/crm/contacts/:contactId,CrmContactForm,write,select,CLIENT,form.assigned_user,false,false,false,,not_applicable,ready,found,crm,OPS-06 positive: Assigned team member completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Assigned team member is denied without state mutation. || OPS-06 negative: offline/session-expired use of Assigned team member does not leak or duplicate protected state.
OPS-06,crm.contact.form.internal_note,Internal note,owner|admin,crm:contacts:update,/app/crm/contacts/:contactId,CrmContactForm,write,input,CLIENT,form.internal_note,false,false,false,,not_applicable,ready,found,crm,OPS-06 positive: Internal note completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Internal note is denied without state mutation. || OPS-06 negative: offline/session-expired use of Internal note does not leak or duplicate protected state.
OPS-06,crm.contact.save,Save,owner|admin,crm:contacts:update,/app/crm/contacts/:contactId,CrmContactForm,write,submit,PATCH,/api/v1/crm/contacts/:contactId,true,false,true,crm_contact_updated,not_applicable,ready,found,crm,OPS-06 positive: Save completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Save is denied without state mutation. || OPS-06 negative: offline/session-expired use of Save does not leak or duplicate protected state.
OPS-06,crm.contact.cancel,Cancel,owner|admin,crm:contacts:update,/app/crm/contacts/:contactId,CrmContactForm,read,button,CLIENT,crm.cancelEdit,false,false,false,,not_applicable,ready,found,crm,OPS-06 positive: Cancel completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Cancel is denied without state mutation. || OPS-06 negative: offline/session-expired use of Cancel does not leak or duplicate protected state.
OPS-06,crm.tag.add,Add tag,owner|admin,crm:tags:write,/app/crm/contacts/:contactId,CrmDetail,write,form,POST,/api/v1/crm/contacts/:contactId/tags,false,true,true,crm_tag_added,not_applicable,ready,missing,crm,OPS-06 positive: Add tag completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Add tag is denied without state mutation. || OPS-06 negative: offline/session-expired use of Add tag does not leak or duplicate protected state.
OPS-06,crm.tag.remove,Remove tag,owner|admin,crm:tags:write,/app/crm/contacts/:contactId,CrmDetail,write,button,DELETE,/api/v1/crm/contacts/:contactId/tags/:tagId,true,true,true,crm_tag_removed,not_applicable,ready,missing,crm,OPS-06 positive: Remove tag completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Remove tag is denied without state mutation. || OPS-06 negative: offline/session-expired use of Remove tag does not leak or duplicate protected state.
OPS-06,crm.note.add,Add note,owner|admin,crm:notes:write,/app/crm/contacts/:contactId,CrmDetail,write,form,POST,/api/v1/crm/contacts/:contactId/notes,false,true,true,crm_note_added,not_applicable,ready,missing,crm,OPS-06 positive: Add note completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Add note is denied without state mutation. || OPS-06 negative: offline/session-expired use of Add note does not leak or duplicate protected state.
OPS-06,crm.note.delete,Delete note,owner|admin,crm:notes:write,/app/crm/contacts/:contactId,CrmDetail,write,button,DELETE,/api/v1/crm/contacts/:contactId/notes/:noteId,true,true,true,crm_note_deleted,not_applicable,ready,missing,crm,OPS-06 positive: Delete note completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Delete note is denied without state mutation. || OPS-06 negative: offline/session-expired use of Delete note does not leak or duplicate protected state.
OPS-06,crm.relationship.add,Add relationship,owner|admin,crm:relationships:write,/app/crm/contacts/:contactId,CrmDetail,write,form,POST,/api/v1/crm/contacts/:contactId/relationships,false,true,true,crm_relationship_added,not_applicable,ready,missing,crm,OPS-06 positive: Add relationship completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Add relationship is denied without state mutation. || OPS-06 negative: offline/session-expired use of Add relationship does not leak or duplicate protected state.
OPS-06,crm.relationship.open,Open related record,owner|admin,crm:relationships:read,/app/crm/contacts/:contactId,CrmDetail,read,link,GET,/api/v1/crm/contacts/:contactId,false,false,false,crm_relationship_read,not_applicable,ready,missing,crm,OPS-06 positive: Open related record completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Open related record is denied without state mutation. || OPS-06 negative: offline/session-expired use of Open related record does not leak or duplicate protected state.
OPS-06,crm.relationship.remove,Remove relationship,owner|admin,crm:relationships:write,/app/crm/contacts/:contactId,CrmDetail,write,button,DELETE,/api/v1/crm/contacts/:contactId/relationships/:relationshipId,true,true,true,crm_relationship_removed,not_applicable,ready,missing,crm,OPS-06 positive: Remove relationship completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Remove relationship is denied without state mutation. || OPS-06 negative: offline/session-expired use of Remove relationship does not leak or duplicate protected state.
OPS-06,communications.view,Communications,owner|admin,communications:read,/app/communications,CommunicationsList,read,route,GET,/api/v1/communications,false,false,false,,not_applicable,ready,found,communications,OPS-06 positive: Communications completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Communications is denied without state mutation. || OPS-06 negative: offline/session-expired use of Communications does not leak or duplicate protected state.
OPS-06,communications.filter.channel,Channel,owner|admin,communications:read,/app/communications,CommunicationsFilters,read,select,GET,/api/v1/communications,false,false,false,,not_applicable,ready,found,communications,OPS-06 positive: Channel completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Channel is denied without state mutation. || OPS-06 negative: offline/session-expired use of Channel does not leak or duplicate protected state.
OPS-06,communications.filter.status,Status,owner|admin,communications:read,/app/communications,CommunicationsFilters,read,select,GET,/api/v1/communications,false,false,false,,not_applicable,ready,found,communications,OPS-06 positive: Status completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Status is denied without state mutation. || OPS-06 negative: offline/session-expired use of Status does not leak or duplicate protected state.
OPS-06,communications.filter.event_type,Type,owner|admin,communications:read,/app/communications,CommunicationsFilters,read,select,GET,/api/v1/communications,false,false,false,,not_applicable,ready,found,communications,OPS-06 positive: Type completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Type is denied without state mutation. || OPS-06 negative: offline/session-expired use of Type does not leak or duplicate protected state.
OPS-06,communications.filter.contact,Contact,owner|admin,communications:read,/app/communications,CommunicationsFilters,read,input,GET,/api/v1/communications,false,false,false,,not_applicable,ready,found,communications,OPS-06 positive: Contact completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Contact is denied without state mutation. || OPS-06 negative: offline/session-expired use of Contact does not leak or duplicate protected state.
OPS-06,communications.open,Open communication intent,owner|admin,communications:read,/app/communications,CommunicationsList,read,button,GET,/api/v1/communications/:communicationId,false,false,false,,not_applicable,ready,partial,communications,OPS-06 positive: Open communication intent completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Open communication intent is denied without state mutation. || OPS-06 negative: offline/session-expired use of Open communication intent does not leak or duplicate protected state.
OPS-06,communications.contact_tab,Communications,owner|admin,communications:read,/app/crm/contacts/:contactId,CrmContactTabs,read,tab,GET,/api/v1/crm/contacts/:contactId/communications,false,false,false,,not_applicable,ready,found,communications,OPS-06 positive: Communications completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Communications is denied without state mutation. || OPS-06 negative: offline/session-expired use of Communications does not leak or duplicate protected state.
OPS-06,tasks.view,Tasks,owner|admin,tasks:read,/app/tasks,TaskList,read,route,GET,/api/v1/tasks,false,false,false,,not_applicable,ready,missing,tasks,OPS-06 positive: Tasks completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Tasks is denied without state mutation. || OPS-06 negative: offline/session-expired use of Tasks does not leak or duplicate protected state.
OPS-06,tasks.filter.status,Task status,owner|admin,tasks:read,/app/tasks,TaskFilters,read,select,GET,/api/v1/tasks,false,false,false,,not_applicable,ready,missing,tasks,OPS-06 positive: Task status completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Task status is denied without state mutation. || OPS-06 negative: offline/session-expired use of Task status does not leak or duplicate protected state.
OPS-06,tasks.filter.assignee,Task assignee,owner|admin,tasks:read,/app/tasks,TaskFilters,read,select,GET,/api/v1/tasks,false,false,false,,not_applicable,ready,missing,tasks,OPS-06 positive: Task assignee completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Task assignee is denied without state mutation. || OPS-06 negative: offline/session-expired use of Task assignee does not leak or duplicate protected state.
OPS-06,tasks.filter.due,Due date,owner|admin,tasks:read,/app/tasks,TaskFilters,read,select,GET,/api/v1/tasks,false,false,false,,not_applicable,ready,missing,tasks,OPS-06 positive: Due date completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Due date is denied without state mutation. || OPS-06 negative: offline/session-expired use of Due date does not leak or duplicate protected state.
OPS-06,tasks.create,Create task,owner|admin,tasks:write,/app/tasks,TaskList,write,form,POST,/api/v1/tasks,false,true,true,task_created,not_applicable,ready,missing,tasks,OPS-06 positive: Create task completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Create task is denied without state mutation. || OPS-06 negative: offline/session-expired use of Create task does not leak or duplicate protected state.
OPS-06,tasks.edit,Edit task,owner|admin,tasks:write,/app/tasks,TaskList,write,button,PATCH,/api/v1/tasks/:taskId,false,true,true,task_updated,not_applicable,ready,missing,tasks,OPS-06 positive: Edit task completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Edit task is denied without state mutation. || OPS-06 negative: offline/session-expired use of Edit task does not leak or duplicate protected state.
OPS-06,tasks.complete,Complete task,owner|admin,tasks:write,/app/tasks,TaskList,write,button,POST,/api/v1/tasks/:taskId/complete,true,true,true,task_completed,not_applicable,ready,missing,tasks,OPS-06 positive: Complete task completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Complete task is denied without state mutation. || OPS-06 negative: offline/session-expired use of Complete task does not leak or duplicate protected state.
OPS-06,tasks.reopen,Reopen task,owner|admin,tasks:write,/app/tasks,TaskList,write,button,POST,/api/v1/tasks/:taskId/reopen,true,true,true,task_reopened,not_applicable,ready,missing,tasks,OPS-06 positive: Reopen task completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Reopen task is denied without state mutation. || OPS-06 negative: offline/session-expired use of Reopen task does not leak or duplicate protected state.
OPS-06,households.view,Households,owner|admin,households:read,/app/households,HouseholdList,read,route,GET,/api/v1/households,false,false,false,,not_applicable,ready,partial,households,OPS-06 positive: Households completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Households is denied without state mutation. || OPS-06 negative: offline/session-expired use of Households does not leak or duplicate protected state.
OPS-06,households.search,Search households,owner|admin,households:read,/app/households,HouseholdFilters,read,form,POST,/api/v1/households/search,false,false,false,,not_applicable,ready,missing,households,OPS-06 positive: Search households completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Search households is denied without state mutation. || OPS-06 negative: offline/session-expired use of Search households does not leak or duplicate protected state.
OPS-06,households.create,Create household,owner|admin,households:write,/app/households,HouseholdCreateForm,write,form,POST,/api/v1/households,false,true,true,household_created,not_applicable,ready,partial,households,OPS-06 positive: Create household completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Create household is denied without state mutation. || OPS-06 negative: offline/session-expired use of Create household does not leak or duplicate protected state.
OPS-06,households.open,Open household,owner|admin,households:read,/app/households,HouseholdList,read,button,GET,/api/v1/households/:householdKey,false,false,false,,not_applicable,ready,partial,households,OPS-06 positive: Open household completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Open household is denied without state mutation. || OPS-06 negative: offline/session-expired use of Open household does not leak or duplicate protected state.
OPS-06,households.edit,Edit household,owner|admin,households:write,/app/households/:householdKey,HouseholdDetail,write,form,PATCH,/api/v1/households/:householdKey,false,true,true,household_updated,not_applicable,ready,partial,households,OPS-06 positive: Edit household completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Edit household is denied without state mutation. || OPS-06 negative: offline/session-expired use of Edit household does not leak or duplicate protected state.
OPS-06,households.subscription.activate_synthetic,Activate synthetic subscription,owner|admin,subscriptions:synthetic:activate,/app/households/:householdKey,HouseholdSubscription,write,button,POST,/api/v1/households/:householdKey/subscription/synthetic-activate,true,true,true,synthetic_subscription_activated,provider_off,ready,missing,billing,OPS-06 positive: Activate synthetic subscription completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Activate synthetic subscription is denied without state mutation. || OPS-06 negative: offline/session-expired use of Activate synthetic subscription does not leak or duplicate protected state.
OPS-06,households.parent.invite,Invite parent,owner|admin,accounts:invite,/app/households/:householdKey,HouseholdMembers,write,form,POST,/api/v1/households/:householdKey/parents/invitations,false,true,true,parent_invitation_created,provider_off,ready,partial,accounts,OPS-06 positive: Invite parent completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Invite parent is denied without state mutation. || OPS-06 negative: offline/session-expired use of Invite parent does not leak or duplicate protected state.
OPS-06,households.parent.invite_resend,Resend parent activation,owner|admin,accounts:invite,/app/households/:householdKey,HouseholdMembers,write,button,POST,/api/v1/households/:householdKey/parents/:userKey/invitations/resend,true,true,true,parent_invitation_reissued,provider_off,ready,missing,accounts,OPS-06 positive: Resend parent activation completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Resend parent activation is denied without state mutation. || OPS-06 negative: offline/session-expired use of Resend parent activation does not leak or duplicate protected state.
OPS-06,parent.view,Parent Portal,parent,parent:household:read,/app/parent,ParentPortalFeature,read,route,GET,/api/v1/portals/parent/dashboard,false,false,false,,not_applicable,ready,found,portals,OPS-06 positive: Parent Portal completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Parent Portal is denied without state mutation. || OPS-06 negative: offline/session-expired use of Parent Portal does not leak or duplicate protected state.
OPS-06,parent.retry,Retry,parent,parent:household:read,/app/parent,PortalState,read,button,GET,/api/v1/portals/parent/dashboard,false,false,false,,not_applicable,ready,found,portals,OPS-06 positive: Retry completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Retry is denied without state mutation. || OPS-06 negative: offline/session-expired use of Retry does not leak or duplicate protected state.
OPS-06,parent.learner.add,Add learner,parent,parent:learner:create,/app/parent,ParentPortalFeature,write,button,POST,/api/v1/portals/parent/households/:householdKey/learners,false,true,true,portal_learner_created,not_applicable,ready,unavailable,portals,OPS-06 positive: Add learner completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Add learner is denied without state mutation. || OPS-06 negative: offline/session-expired use of Add learner does not leak or duplicate protected state.
OPS-06,parent.learner.select,Select learner,parent,parent:household:read,/app/parent,ParentPortalFeature,read,button,CLIENT,parent.selectLearner,false,false,false,,not_applicable,ready,found,portals,OPS-06 positive: Select learner completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Select learner is denied without state mutation. || OPS-06 negative: offline/session-expired use of Select learner does not leak or duplicate protected state.
OPS-06,parent.learner.edit,Edit learner,parent,parent:learner:update,/app/parent,ParentPortalFeature,write,form,PATCH,/api/v1/portals/parent/households/:householdKey/learners/:learnerKey,false,true,true,portal_learner_updated,not_applicable,ready,partial,portals,OPS-06 positive: Edit learner completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Edit learner is denied without state mutation. || OPS-06 negative: offline/session-expired use of Edit learner does not leak or duplicate protected state.
OPS-06,parent.learner.archive,Archive learner,parent,parent:learner:archive,/app/parent,ParentPortalFeature,write,button,POST,/api/v1/portals/parent/households/:householdKey/learners/:learnerKey/archive,true,true,true,portal_learner_archived,not_applicable,ready,partial,portals,OPS-06 positive: Archive learner completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Archive learner is denied without state mutation. || OPS-06 negative: offline/session-expired use of Archive learner does not leak or duplicate protected state.
OPS-06,parent.learner.restore,Restore learner,parent,parent:learner:archive,/app/parent,ParentPortalFeature,write,button,POST,/api/v1/portals/parent/households/:householdKey/learners/:learnerKey/restore,true,true,true,portal_learner_restored,not_applicable,ready,partial,portals,OPS-06 positive: Restore learner completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Restore learner is denied without state mutation. || OPS-06 negative: offline/session-expired use of Restore learner does not leak or duplicate protected state.
OPS-06,parent.student_access.setup,Setup student access,parent,parent:student-access:manage,/app/parent,StudentAccessControls,write,button,POST,/api/v1/portals/parent/households/:householdKey/learners/:learnerKey/student-access/setup,false,true,true,student_access_setup,not_applicable,ready,found,accounts,OPS-06 positive: Setup student access completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Setup student access is denied without state mutation. || OPS-06 negative: offline/session-expired use of Setup student access does not leak or duplicate protected state.
OPS-06,parent.student_access.reset,Reset student access,parent,parent:student-access:manage,/app/parent,StudentAccessControls,write,button,POST,/api/v1/portals/parent/households/:householdKey/learners/:learnerKey/student-access/reset,false,true,true,student_access_reset,not_applicable,ready,found,accounts,OPS-06 positive: Reset student access completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Reset student access is denied without state mutation. || OPS-06 negative: offline/session-expired use of Reset student access does not leak or duplicate protected state.
OPS-06,parent.student_access.suspend,Suspend student access,parent,parent:student-access:manage,/app/parent,StudentAccessControls,write,button,POST,/api/v1/portals/parent/households/:householdKey/learners/:learnerKey/student-access/suspend,true,true,true,student_access_suspend,not_applicable,ready,found,accounts,OPS-06 positive: Suspend student access completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Suspend student access is denied without state mutation. || OPS-06 negative: offline/session-expired use of Suspend student access does not leak or duplicate protected state.
OPS-06,parent.student_access.restore,Restore student access,parent,parent:student-access:manage,/app/parent,StudentAccessControls,write,button,POST,/api/v1/portals/parent/households/:householdKey/learners/:learnerKey/student-access/restore,false,true,true,student_access_restore,not_applicable,ready,partial,accounts,OPS-06 positive: Restore student access completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Restore student access is denied without state mutation. || OPS-06 negative: offline/session-expired use of Restore student access does not leak or duplicate protected state.
OPS-06,parent.student_access.revoke_sessions,Revoke student sessions,parent,parent:student-access:manage,/app/parent,StudentAccessControls,write,button,POST,/api/v1/portals/parent/households/:householdKey/learners/:learnerKey/student-access/revoke_sessions,true,true,true,student_access_revoke_sessions,not_applicable,ready,partial,accounts,OPS-06 positive: Revoke student sessions completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Revoke student sessions is denied without state mutation. || OPS-06 negative: offline/session-expired use of Revoke student sessions does not leak or duplicate protected state.
OPS-06,parent.class.launch,Launch class,parent,parent:class:launch,/app/parent,ClassSummary,write,button,POST,/api/v1/portals/parent/households/:householdKey/learners/:learnerKey/classes/:classKey/launch,false,false,true,,provider_off,ready,unavailable,classes,OPS-06 positive: Launch class completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Launch class is denied without state mutation. || OPS-06 negative: offline/session-expired use of Launch class does not leak or duplicate protected state.
OPS-06,parent.library.open,Open library item,parent,parent:content:open,/app/parent,ContentList,read,button,POST,/api/v1/content/library/:itemKey/open,false,false,false,,provider_off,ready,unavailable,content,OPS-06 positive: Open library item completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Open library item is denied without state mutation. || OPS-06 negative: offline/session-expired use of Open library item does not leak or duplicate protected state.
OPS-06,parent.review.open,Open review sheet,parent,parent:content:open,/app/parent,ContentList,read,button,POST,/api/v1/content/library/:itemKey/open,false,false,false,,provider_off,ready,unavailable,content,OPS-06 positive: Open review sheet completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Open review sheet is denied without state mutation. || OPS-06 negative: offline/session-expired use of Open review sheet does not leak or duplicate protected state.
OPS-06,parent.progress.view,Progress,parent,parent:household:read,/app/parent,ProgressSummaryView,read,region,GET,/api/v1/portals/parent/households/:householdKey/learners/:learnerKey/materials,false,false,false,,not_applicable,ready,found,portals,OPS-06 positive: Progress completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Progress is denied without state mutation. || OPS-06 negative: offline/session-expired use of Progress does not leak or duplicate protected state.
OPS-06,parent.rewards.view,Rewards,parent,rewards:read,/app/parent,RewardSummary,read,region,GET,/api/v1/portals/parent/households/:householdKey/learners/:learnerKey/materials,false,false,false,,not_applicable,ready,found,portals,OPS-06 positive: Rewards completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Rewards is denied without state mutation. || OPS-06 negative: offline/session-expired use of Rewards does not leak or duplicate protected state.
OPS-06,parent.question.input,Learner question,parent,questions:create,/app/parent,LearnerQuestionForm,write,textarea,CLIENT,form.question,false,false,false,,not_applicable,ready,missing,questions,OPS-06 positive: Learner question completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Learner question is denied without state mutation. || OPS-06 negative: offline/session-expired use of Learner question does not leak or duplicate protected state.
OPS-06,parent.question.submit,Submit learner question,parent,questions:create,/app/parent,LearnerQuestionForm,write,submit,POST,/api/v1/portals/parent/households/:householdKey/questions,false,true,true,learner_question_received,provider_off,ready,missing,questions,OPS-06 positive: Submit learner question completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Submit learner question is denied without state mutation. || OPS-06 negative: offline/session-expired use of Submit learner question does not leak or duplicate protected state.
OPS-06,parent.support.subject,Support subject,parent,support:create,/app/parent,SupportRequestForm,write,input,CLIENT,form.subject,false,false,false,,not_applicable,ready,missing,support,OPS-06 positive: Support subject completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Support subject is denied without state mutation. || OPS-06 negative: offline/session-expired use of Support subject does not leak or duplicate protected state.
OPS-06,parent.support.body,Support message,parent,support:create,/app/parent,SupportRequestForm,write,textarea,CLIENT,form.body,false,false,false,,not_applicable,ready,missing,support,OPS-06 positive: Support message completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Support message is denied without state mutation. || OPS-06 negative: offline/session-expired use of Support message does not leak or duplicate protected state.
OPS-06,parent.support.submit,Submit support request,parent,support:create,/app/parent,SupportRequestForm,write,submit,POST,/api/v1/portals/parent/households/:householdKey/support/requests,false,true,true,subscriber_support_received,provider_off,ready,missing,support,OPS-06 positive: Submit support request completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Submit support request is denied without state mutation. || OPS-06 negative: offline/session-expired use of Submit support request does not leak or duplicate protected state.
OPS-06,parent.billing.checkout,Start checkout,parent,billing:checkout,/app/parent,BillingSummaryPanel,write,button,POST,/api/v1/billing/checkout-sessions,true,true,true,billing_checkout_created,provider_canary_separate,not_visible,found,billing,OPS-06 positive: Start checkout completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Start checkout is denied without state mutation. || OPS-06 negative: offline/session-expired use of Start checkout does not leak or duplicate protected state.
OPS-06,parent.billing.manage,Manage billing,parent,billing:portal,/app/parent,BillingSummaryPanel,write,button,POST,/api/v1/billing/customer-portal-sessions,true,true,true,billing_customer_portal_created,provider_canary_separate,not_visible,found,billing,OPS-06 positive: Manage billing completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Manage billing is denied without state mutation. || OPS-06 negative: offline/session-expired use of Manage billing does not leak or duplicate protected state.
